superfamily,family,genus,species,species_name,species_tree,pattern_type,band_bin,ophiophagy,ophiophagy_bin,state,amphibian,snake,lizard,fish,insect,annelid,arthropod,crustacean,mollusc,bird,bird_egg,reptile_egg,mammal,unknown
Elapoidea,Elapidae,Austrelaps,superbus,Austrelaps superbus,Austrelaps_superbus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Brachyurophis,approximans,Brachyurophis approximans,Brachyurophis_approximans,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Brachyurophis,australis,Brachyurophis australis,Brachyurophis_australis,uniform with spots,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Brachyurophis,campbelli,Brachyurophis campbelli,Brachyurophis_campbelli,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Brachyurophis,fasciolatus,Brachyurophis fasciolatus,Brachyurophis_fasciolatus,ringed,1,No,0,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Brachyurophis,incinctus,Brachyurophis incinctus,Brachyurophis_incinctus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Brachyurophis,morrisi,Brachyurophis morrisi,Brachyurophis_morrisi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Brachyurophis,roperi,Brachyurophis roperi,Brachyurophis_roperi,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Brachyurophis,semifasciatus,Brachyurophis semifasciatus,Brachyurophis_semifasciatus,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Bungarus,andamanensis,Bungarus andamanensis,Bungarus_andamanensis,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,bungaroides,Bungarus bungaroides,Bungarus_bungaroides,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,caeruleus,Bungarus caeruleus,Bungarus_caeruleus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Bungarus,candidus,Bungarus candidus,Bungarus_candidus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Bungarus,ceylonicus,Bungarus ceylonicus,Bungarus_ceylonicus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Bungarus,fasciatus,Bungarus fasciatus,Bungarus_fasciatus,ringed,1,Yes,1,4,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,
Elapoidea,Elapidae,Bungarus,flaviceps,Bungarus flaviceps,Bungarus_flaviceps,stripe line,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,lividus,Bungarus lividus,Bungarus_lividus,uniform,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Bungarus,magnimaculatus,Bungarus magnimaculatus,Bungarus_magnimaculatus,ringed,1,Yes,1,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Bungarus_multicinctus,ringed,1,Yes,1,4,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,niger,Bungarus niger,Bungarus_niger,uniform,0,Yes,1,3,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,persicus,Bungarus persicus,Bungarus_persicus,bold ventral,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Bungarus,sindanus,Bungarus sindanus,Bungarus_sindanus,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,slowinskii,Bungarus slowinskii,Bungarus_slowinskii,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Bungarus,walli,Bungarus walli,Bungarus_walli,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cacophis,churchilli,Cacophis churchilli,Cacophis_churchilli,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Cacophis,harriettae,Cacophis harriettae,Cacophis_harriettae,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Cacophis,krefftii,Cacophis krefftii,Cacophis_krefftii,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cacophis,squamulosus,Cacophis squamulosus,Cacophis_squamulosus,uniform,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Calliophis,beddomei,Calliophis beddomei,Calliophis_beddomei,uniform with spots,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Calliophis,bibroni,Calliophis bibroni,Calliophis_bibroni,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Calliophis,bivirgatus,Calliophis bivirgatus,Calliophis_bivirgata,stripe line,0,Yes,1,3,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Calliophis,castoe,Calliophis castoe,Calliophis_castoe,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Calliophis,gracilis,Calliophis gracilis,Calliophis_gracilis,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Calliophis,haematoetron,Calliophis haematoetron,Calliophis_haematoetron,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Calliophis,intestinalis,Calliophis intestinalis,Calliophis_intestinalis,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Calliophis,maculiceps,Calliophis maculiceps,Calliophis_maculiceps,stripe line,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Calliophis,melanurus,Calliophis melanurus,Calliophis_melanurus,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Calliophis,nigrescens,Calliophis nigrescens,Calliophis_nigrescens,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Calliophis,philippina,Calliophis philippina,Calliophis_philippina,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cryptophis,boschmai,Cryptophis boschmai,Cryptophis_boschmai,uniform,0,Yes,1,3,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cryptophis,incredibilis,Cryptophis incredibilis,Cryptophis_incredibilis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Cryptophis,nigrescens,Cryptophis nigrescens,Cryptophis_nigrescens,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cryptophis,nigrostriatus,Cryptophis nigrostriatus,Cryptophis_nigrostriatus,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Cryptophis,pallidiceps,Cryptophis pallidiceps,Cryptophis_pallidiceps,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,angusticeps,Demansia angusticeps,Demansia_angusticeps,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,calodera,Demansia calodera,Demansia_calodera,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,flagellatio,Demansia flagellatio,Demansia_flagellatio,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,olivacea,Demansia olivacea,Demansia_olivacea,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Demansia,papuensis,Demansia papuensis,Demansia_papuensis,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,psammophis,Demansia psammophis ,Demansia_psammophis,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Demansia,quaesitor,Demansia quaesitor,Demansia_quaesitor,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,reticulata,Demansia reticulata,Demansia_reticulata,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,rimicola,Demansia rimicola,Demansia_rimicola,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,rufescens,Demansia rufescens,Demansia_rufescens,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,shinei,Demansia shinei,Demansia_shinei,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,simplex,Demansia simplex,Demansia_simplex,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Demansia,torquata,Demansia torquata,Demansia_torquata,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Demansia,vestigiata,Demansia vestigiata,Demansia_vestigiata,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Dendroaspis,angusticeps,Dendroaspis angusticeps,Dendroaspis_angusticeps,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Dendroaspis,jamesoni,Dendroaspis jamesoni,Dendroaspis_jamesoni,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Dendroaspis,polylepis,Dendroaspis polylepis,Dendroaspis_polylepis,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Dendroaspis,viridis,Dendroaspis viridis,Dendroaspis_viridis,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Denisonia,devisi,Denisonia devisi,Denisonia_devisi,uniform with spots,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Denisonia,maculata,Denisonia maculata,Denisonia_maculata,uniform,0,No,0,1,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,
Elapoidea,Elapidae,Drysdalia,coronoides,Drysdalia coronoides,Drysdalia_coronoides,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Drysdalia,mastersii,Drysdalia mastersii,Drysdalia_mastersii,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Drysdalia,rhodogaster,Drysdalia rhodogaster,Drysdalia_rhodogaster,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Echiopsis,curta,Echiopsis curta,Echiopsis_curta,uniform,0,No,0,1,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Elapognathus,coronatus,Elapognathus coronatus,Elapognathus_coronatus,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Elapognathus,minor,Elapognathus minor,Elapognathus_minor,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Elapsoidea,boulengeri,Elapsoidea boulengeri,Elapsoidea_boulengeri,ringed,1,No,0,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Elapsoidea,broadleyi,Elapsoidea broadleyi,Elapsoidea_broadleyi,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Elapsoidea,chelazziorum,Elapsoidea chelazziorum,Elapsoidea_chelazziorum,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Elapsoidea,guentherii,Elapsoidea guentherii,Elapsoidea_guentherii,ringed,1,No,0,2,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Elapsoidea,loveridgei,Elapsoidea loveridgei,Elapsoidea_loveridgei,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Elapsoidea,nigra,Elapsoidea nigra,Elapsoidea_nigra,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Elapsoidea,semiannulata,Elapsoidea semiannulata,Elapsoidea_semiannulata,ringed,1,No,0,2,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Elapsoidea,sundevallii,Elapsoidea sundevallii,Elapsoidea_sundevallii,ringed,1,Yes,1,4,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Elapsoidea,trapei,Elapsoidea trapei,Elapsoidea_trapei,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Emydocephalus,annulatus,Emydocephalus annulatus,Emydocephalus_annulatus,bold ventral,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Emydocephalus,ijimae,Emydocephalus ijimae,Emydocephalus_ijimae,bold ventral,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Emydocephalus,orarius,Emydocephalus orarius,Emydocephalus_orarius,bold ventral,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Ephalophis,greyae,Ephalophis greyae,Ephalophis_greyae,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Furina,barnardi,Furina barnardi,Furina_barnardi,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Furina,diadema,Furina diadema,Furina_diadema,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Furina,dunmalli,Furina dunmalli,Furina_dunmalli,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Furina,ornata,Furina ornata,Furina_ornata,uniform,0,No,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
Elapoidea,Elapidae,Furina,tristis,Furina tristis,Furina_tristis,uniform,0,No,0,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hemachatus,haemachatus,Hemachatus haemachatus,Hemachatus_haemachatus,ringed,1,Yes,1,4,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,
Elapoidea,Elapidae,Hemiaspis,damelii,Hemiaspis damelii,Hemiaspis_damelii,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hemiaspis,signata,Hemiaspis signata,Hemiaspis_signata,uniform,0,No,0,1,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,
Elapoidea,Elapidae,Hemibungarus,calligaster,Hemibungarus calligaster,Hemibungarus_calligaster,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hemibungarus,gemianulis,Hemibungarus gemianulis,Hemibungarus_gemianulis,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hemibungarus,mcclungi,Hemibungarus mcclungi,Hemibungarus_mcclungi,ringed,1,Yes,1,4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hoplocephalus,bitorquatus,Hoplocephalus bitorquatus,Hoplocephalus_bitorquatus,uniform,0,No,0,1,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Hoplocephalus,bungaroides,Hoplocephalus bungaroides,Hoplocephalus_bungaroides,ringed,1,No,0,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Hoplocephalus,stephensii,Hoplocephalus stephensii,Hoplocephalus_stephensii,ringed,1,No,0,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,
Elapoidea,Elapidae,Hydrelaps,darwiniensis,Hydrelaps darwiniensis,Hydrelaps_darwiniensis,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,annandalei,Hydrophis annandalei,Kolpophis_annandalei,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,anomalus,Hydrophis anomalus,Thalassophis_anomalus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,atriceps,Hydrophis atriceps,Hydrophis_atriceps,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,belcheri,Hydrophis belcheri,Hydrophis_belcheri,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,brookii,Hydrophis brookii,Hydrophis_brookii,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,caerulescens,Hydrophis caerulescens,Hydrophis_caerulescens,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,cantoris,Hydrophis cantoris,Hydrophis_cantoris,uniform,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,coggeri,Hydrophis coggeri,Hydrophis_coggeri,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,curtus,Hydrophis curtus ,Hydrophis_curtus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,cyanocinctus,Hydrophis cyanocinctus,Hydrophis_cyanocinctus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,czeblukovi,Hydrophis czeblukovi,Hydrophis_czeblukovi,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,donaldi,Hydrophis donaldi,Hydrophis_donaldi,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,elegans,Hydrophis elegans,Hydrophis_elegans,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,fasciatus,Hydrophis fasciatus,Hydrophis_fasciatus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,gracilis,Hydrophis gracilis,Hydrophis_gracilis,uniform,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,hardwickii,Hydrophis hardwickii,Hydrophis_hardwickii,ringed,1,No,0,2,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,hendersoni,Hydrophis hendersoni,Hydrophis_hendersoni,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,inornatus,Hydrophis inornatus,Hydrophis_inornatus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,jerdonii,Hydrophis jerdonii,Hydrophis_jerdonii,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,kingii,Hydrophis kingii,Hydrophis_kingii,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,klossi,Hydrophis klossi,Hydrophis_klossi,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,laboutei,Hydrophis laboutei,Hydrophis_laboutei,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,lamberti,Hydrophis lamberti,Hydrophis_lamberti,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,lapemoides,Hydrophis lapemoides,Hydrophis_lapemoides,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,macdowelli,Hydrophis macdowelli,Hydrophis_macdowelli,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,major,Hydrophis major,Hydrophis_major,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,mamillaris,Hydrophis mamillaris,Hydrophis_mamillaris,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,melanocephalus,Hydrophis melanocephalus,Hydrophis_melanocephalus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,melanosoma,Hydrophis melanosoma,Hydrophis_melanosoma,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,nigrocinctus,Hydrophis nigrocinctus,Hydrophis_nigrocinctus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,obscurus,Hydrophis obscurus,Hydrophis_obscurus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,ocellatus,Hydrophis ocellatus,Hydrophis_ocellatus,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,ornatus,Hydrophis ornatus,Hydrophis_ornatus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,pachycercos,Hydrophis pachycercos,Hydrophis_pachycercos,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,pacificus,Hydrophis pacificus,Hydrophis_pacificus,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,parviceps,Hydrophis parviceps,Hydrophis_parviceps,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,peronii,Hydrophis peronii,Hydrophis_peronii,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,platurus,Hydrophis platurus,Hydrophis_platurus,stripe line,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,schistosus,Hydrophis schistosus,Hydrophis_schistosus,ringed,1,No,0,2,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,semperi,Hydrophis semperi,Hydrophis_semperi,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,sibauensis,Hydrophis sibauensis,Hydrophis_sibauensis,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,spiralis,Hydrophis spiralis,Hydrophis_spiralis,ringed,1,No,0,2,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,stokesii,Hydrophis stokesii,Hydrophis_stokesii,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
Elapoidea,Elapidae,Hydrophis,viperinus,Hydrophis viperinus,Hydrophis_viperinus,blotchy,0,No,0,1,No,No,No,Yes,No,No,No,No,No,No,No,No,No,
